"CompanyCode","Product","ProductType","ProductDescription","BaseUnit","VolumeUnit","NetWeight","GrossWeight","IsMarkedForDeletion","ProcessDate","MeasureunitID","MeasureunitID","Plant","ToleranceValue","District","IsGeneric","StandardPrice","SupplierAccountGroup","ValidityEndDate","MATERIALTYPEID","MATERIALGROUP","IsMarkedForDeletion"
5700,1012591,,"POTE IMPRESO -  SER FIRME VAINILLA x 190gr - Relaunch 2017 bis",,,,,,02/05/2023,,,,,,,,,,,,"                                                                              "
5700,1012592,,"POTE IMPRESO -  SER FIRME FRUTILLA x 190gr - Relaunch 2017 bis",,,,,,02/05/2023,,,,,,,,,,,,"                                                                              "
5700,1012593,,"POTE IMPRESO -  SER CORN FLAKES con miel x 164gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                            "
5700,1012594,,"POTE IMPRESO -  SER TOTAL con fruta x 174gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                 "
5700,1012595,,"POTE IMPRESO -  SER MUESLI x 167gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,1012596,,"POTE IMPRESO -  SER TROPICAL x 160 gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                       "
5700,1012597,,"POTE IMPRESO -  SER CRUNCH BERRIES x 160 gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012600,,"POTE SER FIRME VAINILLA  190 gr - PI $13,49",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012601,,"POTE SER FIRME FRUTILLA  190 gr - PI $13.49",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012602,,"POTE SER CORN FLAKES con miel 164 gr - PI $20,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                            "
5700,1012603,,"POTE SER MUESLI 167 gr - PI $ 20,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                         "
5700,1012604,,"POTE SER FIRME VAINILLA  190 gr - PI $14,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012605,,"POTE SER FIRME FRUTILLA  190 gr - PI $14,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012606,,"POTE SER MUESLI 167 gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                      "
5700,1012608,,"POTE SER CORN FLAKES con miel 181 gr - ZAFARI - PI $21,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                   "
5700,1012609,,"POTE SER MUESLI 184 gr - ZAFARI - PI $ 21,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                "
5700,1012610,,"POTE SER FIRME VAINILLA  190 gr - PI $16,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012611,,"POTE SER FIRME FRUTILLA  190 gr - PI $16,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012612,,"POTE SER CORN FLAKES con miel 181 gr - ZAFARI - PI $22,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                   "
5700,1012613,,"POTE SER MUESLI 184 gr - ZAFARI - PI $ 22,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                "
5700,1012614,,"POTE SER FIRME VAINILLA  190 gr - PI $18,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012615,,"POTE SER FIRME FRUTILLA  190 gr - PI $18,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012616,,"POTE SER CORN FLAKES con miel 181 gr - ZAFARI - PI $24,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                   "
5700,1012617,,"POTE SER MUESLI 184 gr - ZAFARI - PI $ 24,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                "
5700,1012620,,"POTE SER COLCHON FRUTILLA  x 175gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,1012621,,"POTE SER COLCHON DURAZNO / MANZANA  x 175gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                 "
5700,1012622,,"POTE SER COLCHON ARANDANO/FLLA/GRANADA  x 175gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                             "
5700,1012623,,"POTE SER COLCHON MANGO MARACUYA  x 175gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                    "
5700,1012624,,"POTE SER FIRME VAINILLA x 190gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                             "
5700,1012625,,"POTE SER FIRME FRUTILLA x 190gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                             "
5700,1012626,,"POTE SER CORN FLAKES con miel x 164gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                       "
5700,1012627,,"POTE SER TOTAL con fruta x 174gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                            "
5700,1012628,,"POTE SER MUESLI x 167gr - Relaunch 2017",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                     "
5700,1012630,,"POTE SER FIRME VAINILLA - MAXIMA - 195 gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                   "
5700,1012631,,"POTE SER FIRME VAINILLA - MAXIMA - 195 gr - IMPRESO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1012632,,"POTE SER FIRME FRUTILLA - MAXIMA - 195 gr",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                   "
5700,1012633,,"POTE SER FIRME FRUTILLA - MAXIMA - 195 gr - IMPRESO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1012634,,"POTE SER FIRME VAINILLA - 195 gr - con PRECIO IMPRESO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                       "
5700,1012635,,"POTE SER FIRME VAINILLA - 195 gr - con PRECIO IMPRESO MAYO 2016",,,,,,02/05/2023,,,,,,,,,,,,"                                                                             "
5700,1012636,,"POTE SER FIRME FRUTILLA - 195 gr - con PRECIO IMPRESO",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                       "
5700,1012637,,"POTE SER FIRME FRUTILLA - 195 gr - con PRECIO IMPRESO MAYO 2016",,,,,,02/05/2023,,,,,,,,,,,,"                                                                             "
5700,1012638,,"POTE SER FIRME VAINILLA  190 gr - PI $11,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012639,,"POTE SER FIRME FRUTILLA  190 gr - PI $11,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012640,,"POTE FIRME YSS VAINILLA  190 gr / sin precio",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                "
5700,1012641,,"POTE FIRME YSS VAINILLA  190 gr - PI $11,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012642,,"POTE FIRME YSS FRUTILLA  190 gr / sin precio",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                "
5700,1012643,,"POTE FIRME YSS FRUTILLA  190 gr - PI $11,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
5700,1012644,,"POTE FIRME YSS MULTIFRUTA  190 gr / sin precio",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                              "
5700,1012645,,"POTE FIRME YSS MULTIFRUTA  190 gr - PI $11,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                               "
5700,1012646,,"POTE SER CORN FLAKES con miel 164 gr - PI $19,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                            "
5700,1012647,,"POTE SER MUESLI 167 gr - PI $19,99",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                          "
5700,1012648,,"POTE FIRME YSS MULTIFRUTA  190 gr - PI $11,99 - PP",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                          "
5700,1012649,,"POTE FIRME YSS MULTIFRUTA  190 gr / sin precio - PP",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1012650,,"POTE SER FIRME VAINILLA x 190gr - Relaunch 2017 bis",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1012651,,"POTE SER FIRME FRUTILLA x 190gr - Relaunch 2017 bis",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                         "
5700,1012652,,"POTE SER CORN FLAKES con miel x 164gr - Relaunch 2017 bis",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                   "
5700,1012653,,"POTE SER TOTAL con fruta x 174gr - Relaunch 2017 bis",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                        "
5700,1012654,,"POTE SER MUESLI x 167gr - Relaunch 2017 bis",,,,,,02/05/2023,,,,,,,,,,,,"                                                                                                 "
